hromada_code,hromada,oblast_name,raion_name,lat_center,lon_center,distance_to_frontline_km,currently_occupied,as_of_date
UA14160150000038750,Мирноградська,Донецька,Покровський,48.30791,37.2591,10.8,True,2026-09-09
UA14160170000023385,Новогродівська,Донецька,Покровський,48.1997174,37.3399704,23.9,True,2026-09-09
UA14160190000059231,Очеретинська,Донецька,Покровський,48.24612,37.60311,21.8,True,2026-09-09
UA14160210000011148,Покровська,Донецька,Покровський,48.2771086,37.1772482,10.0,True,2026-09-09
UA14160230000060952,Селидівська,Донецька,Покровський,48.15015,37.3018921,27.0,True,2026-09-09
UA14160250000075646,Удачненська,Донецька,Покровський,48.23942,36.98273,1.0,True,2026-09-09
UA14160270000099007,Шахівська,Донецька,Покровський,48.4594232,37.3488998,1.7,True,2026-09-09
UA18020010000059904,Андрушівська,Житомирська,Бердичівський,50.0301392,29.0222111,425.4,False,2026-09-09
UA18020030000035625,Бердичівська,Житомирська,Бердичівський,49.8940442,28.5814912,427.6,False,2026-09-09
UA18020050000058053,Вчорайшенська,Житомирська,Бердичівський,49.868717,29.14735,405.4,False,2026-09-09
UA18020070000083539,Гришковецька,Житомирська,Бердичівський,49.9339875,28.5959514,430.8,False,2026-09-09
UA18020090000092001,Краснопільська,Житомирська,Бердичівський,49.833641,28.0529,443.3,False,2026-09-09
UA18020110000026941,Райгородоцька,Житомирська,Бердичівський,49.826771,28.377001,429.2,False,2026-09-09
UA18020130000096761,Ружинська,Житомирська,Бердичівський,49.72172,29.20475,388.9,False,2026-09-09
UA18020150000084693,Семенівська,Житомирська,Бердичівський,49.871059,28.66161,422.4,False,2026-09-09
UA18020170000036711,Червоненська,Житомирська,Бердичівський,49.950294,28.869226,422.6,False,2026-09-09
UA18020190000022756,Швайківська,Житомирська,Бердичівський,49.996368,28.512609,439.8,False,2026-09-09
UA18040010000031446,Андрушківська,Житомирська,Житомирський,49.886509,29.329029,401.6,False,2026-09-09
UA18040030000089649,Березівська,Житомирська,Житомирський,50.314777,28.439041,473.0,False,2026-09-09
UA18040050000049937,Брусилівська,Житомирська,Житомирський,50.28305,29.51889,437.1,False,2026-09-09
UA18040070000059677,Високівська,Житомирська,Житомирський,50.406223,28.809114,469.7,False,2026-09-09
UA18040090000077574,Вишевицька,Житомирська,Житомирський,50.6280806,29.3990708,476.1,False,2026-09-09
UA18040110000034222,Вільшанська,Житомирська,Житомирський,50.019379,28.14423,456.3,False,2026-09-09
UA18040130000075048,Волицька,Житомирська,Житомирський,50.08255,29.09866,428.3,False,2026-09-09
UA18040150000019024,Глибочицька,Житомирська,Житомирський,50.2792524,28.7756002,458.1,False,2026-09-09
UA18040170000089964,Городоцька,Житомирська,Житомирський,50.5929252,29.4530965,471.1,False,2026-09-09
UA18040190000029215,Житомирська,Житомирська,Житомирський,50.2598298,28.6692345,459.7,False,2026-09-09
UA18040210000044466,Квітнева,Житомирська,Житомирський,49.994308,29.5182,407.2,False,2026-09-09
UA18040230000036046,Корнинська,Житомирська,Житомирський,50.09697,29.54018,417.3,False,2026-09-09
UA18040250000068141,Коростишівська,Житомирська,Житомирський,50.3201518,29.0584885,453.4,False,2026-09-09
UA18040270000050167,Курненська,Житомирська,Житомирський,50.4538104,28.0951359,498.7,False,2026-09-09
UA18040290000063354,Любарська,Житомирська,Житомирський,49.9231632,27.7487535,464.4,False,2026-09-09
UA18040310000093693,Миропільська,Житомирська,Житомирський,50.1099029,27.697456,483.1,False,2026-09-09
UA18040330000027310,Новоборівська,Житомирська,Житомирський,50.6933301,28.6396035,503.6,False,2026-09-09
UA18040350000040746,Новогуйвинська,Житомирська,Житомирський,50.206917,28.6918455,453.8,False,2026-09-09
UA18040370000055940,Оліївська,Житомирська,Житомирський,50.3439043,28.6854007,467.4,False,2026-09-09
UA18040390000055900,Попільнянська,Житомирська,Житомирський,49.9452873,29.4594464,403.8,False,2026-09-09
UA18040410000025491,Потіївська,Житомирська,Житомирський,50.620277,28.976706,486.3,False,2026-09-09
UA18040430000080827,Пулинська,Житомирська,Житомирський,50.4690331,28.270617,493.8,False,2026-09-09
UA18040450000079138,Радомишльська,Житомирська,Житомирський,50.4961812,29.2289588,466.7,False,2026-09-09
UA18040470000074046,Романівська,Житомирська,Житомирський,50.146945,27.9214928,477.0,False,2026-09-09
UA18040490000014752,Станишівська,Житомирська,Житомирський,50.2175753,28.7234963,453.7,False,2026-09-09
UA18040510000013419,Старосілецька,Житомирська,Житомирський,50.4075891,28.9990795,464.0,False,2026-09-09
UA18040530000045696,Тетерівська,Житомирська,Житомирський,50.237041,28.574751,460.7,False,2026-09-09
UA18040550000062361,Харитонівська,Житомирська,Житомирський,50.285454,29.016209,451.2,False,2026-09-09
UA18040570000099817,Хорошівська,Житомирська,Житомирський,50.5959845,28.445337,500.1,False,2026-09-09
UA18040590000064402,Черняхівська,Житомирська,Житомирський,50.45299,28.66573,478.8,False,2026-09-09
UA18040610000049084,Чуднівська,Житомирська,Житомирський,50.0524287,28.1153765,460.5,False,2026-09-09
UA18060010000047628,Білокоровицька,Житомирська,Коростенський,51.106682,28.01548,564.5,False,2026-09-09
UA18060030000039943,Гладковицька,Житомирська,Коростенський,51.337784,28.897268,375.8,False,2026-09-09
UA18060050000027575,Горщиківська,Житомирська,Коростенський,50.8977565,28.3085694,534.3,False,2026-09-09
UA18060070000095797,Іршанська,Житомирська,Коростенський,50.7504379,28.721134,506.9,False,2026-09-09
UA18060090000061708,Коростенська,Житомирська,Коростенський,51.0060511,28.5875505,536.6,False,2026-09-09
UA18060110000061631,Лугинська,Житомирська,Коростенський,51.07853,28.3976,549.5,False,2026-09-09
UA18060130000061781,Малинська,Житомирська,Коростенський,50.7677902,29.2414346,494.5,False,2026-09-09
UA18060150000038188,Народицька,Житомирська,Коростенський,51.2037677,29.0913215,543.6,False,2026-09-09
UA18060170000069581,Овруцька,Житомирська,Коростенський,51.3259771,28.8026718,563.4,False,2026-09-09
UA18060190000071101,Олевська,Житомирська,Коростенський,51.22272,27.64881,588.2,False,2026-09-09
UA18060210000083283,Словечанська,Житомирська,Коростенський,51.377941,28.358181,580.9,False,2026-09-09
UA18060230000071114,Ушомирська,Житомирська,Коростенський,50.862558199999995,28.589190512469205,522.1,False,2026-09-09
UA18060250000078729,Чоповицька,Житомирська,Коростенський,50.8268121,28.9467176,508.2,False,2026-09-09
UA18080010000090720,Баранівська,Житомирська,Новоград-Волинський,50.29369,27.66666,500.8,False,2026-09-09
UA18080030000019784,Барашівська,Житомирська,Новоград-Волинський,50.712551,28.029209,525.8,False,2026-09-09
UA18080050000083590,Брониківська,Житомирська,Новоград-Волинський,50.575901,27.76726,522.6,False,2026-09-09
UA18080070000029133,Городницька,Житомирська,Новоград-Волинський,50.80627,27.31407,561.7,False,2026-09-09
UA18080090000055832,Довбиська,Житомирська,Новоград-Волинський,50.371498,27.985924,495.1,False,2026-09-09
